canonical_smiles,pchembl_value
CN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)NCCCCCCN3CCC(OC(=O)Nc4ccc(F)cc4-c4ccc(F)c(Cl)c4)CC3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,8.27
CN1/C(=C/C=C/C=C/C2=[N+](CCCCCC(=O)NCCCNCCCCCCN3CCC(COC(=O)Nc4ccc(F)cc4-c4ccc(F)c(Cl)c4)CC3)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,8.77
CN1C2CCCC1C(OC(=O)OCC(Cl)(Cl)Cl)C2,6.51
CN1C2CCCC1C(OC(=O)c1ccccc1)C2,6.215
CN1C2CCCC1CC(Nc1ccccc1Br)C2,6.18
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,8.23
CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,6.425
CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1.O=C(O)/C=C/C(=O)O,6.04
CN1CCC(C2CCN(CCCC(O)(c3ccccc3)c3ccccc3)CC2)CC1.Cl.Cl,5.93
CN1CCC(CNC(=O)[C@H]2CCCN2C(=O)[C@@H]2C[C@@H](O)CN2C(=O)CC(c2ccc(F)cc2)(c2ccc(F)cc2)c2ccc(F)cc2)CC1,7.39
CN1CCC(OC(=O)C(CO)c2cccc(C(F)(F)F)c2)CC1,6.54
CN1CCC(OC(=O)N(c2ccccc2)c2ccccc2)C1,6.81
CN1CCC(Oc2nc3ccccc3n2-c2ccccc2)C1,7.19
CN1CCC(Oc2nc3ccccc3n2-c2ccccc2)CC1,7.5
CN1CCC(c2ccccc2)=C(C(=O)OCCc2ccc3c(c2)CCO3)C1,5.72
CN1CCC(c2ccccc2F)=C(C(=O)OCCc2ccc3c(c2)CCO3)C1,5.24
CN1CCC=C(c2nsnc2OCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,7.58
CN1CCC=C(c2nsnc2OCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,6.4
CN1CCC=C(c2nsnc2OCCCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,7.145
CN1CCC=C(c2nsnc2OCCCCCCCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,8.18
CN1CCC=C(c2nsnc2OCCCCCCCCCCCCCC2CCN(CCCN3C(=O)CCc4ccccc43)CC2)C1,7.84
CN1CCC=C(c2nsnc2OCCCCCCCCCCCCOc2nsnc2C2=CCCN(C)C2)C1,8.85
CN1CCC=C(c2nsnc2OCCCCCCCCCCOc2nsnc2C2=CCCN(C)C2)C1,5.96
CN1CCC=C(c2nsnc2OCCCCCCCCCOc2nsnc2C2=CCCN(C)C2)C1,6.904999999999999
CN1CCC=C(c2nsnc2OCCOCCOCCOCCO)C1,5.35
CN1CCC=C(c2nsnc2OCCOc2nsnc2C2=CCCN(C)C2)C1,5.41
CN1CCC=C(c2nsnc2SCCCCCCCCCCCCSc2nsnc2C2=CCCN(C)C2)C1,9.0
CN1CCC=C(c2nsnc2SCCCCCCCCCCCSc2nsnc2C2=CCCN(C)C2)C1,8.33
CN1CCC=C(c2nsnc2SCCCCCCCCCCSc2nsnc2C2=CCCN(C)C2)C1,9.22
CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1,7.29
CN1CCCC(Oc2nc3ccccc3n2-c2ccccc2)C1,6.82
CN1CCCC/C1=N\c1ccc2c(c1)[C@@H](NC(=O)c1ccc(Br)cc1)[C@H](O)C2,6.95
CN1CCCC1c1ccc(C(O)(c2ccccc2)C2CCCCC2)o1,7.85
CN1CCCC1c1ccc(C(O)(c2ccccc2)c2ccccc2)o1,6.98
CN1CCCC1c1ccc(C(c2ccccc2)C2CCCCC2)o1,7.11
CN1CCCC1c1ccc(C(c2ccccc2)c2ccccc2)o1,6.8
CN1CCC[C@@H]1[C@@H]1CSC(c2ccccc2)(c2ccccc2)O1,8.7
CN1CCC[C@@H]1[C@@H]1CS[C@@](c2ccccc2)(C2CCCCC2)O1,8.9
CN1CCC[C@@H]1[C@@H]1CS[C@](c2ccccc2)(C2CCCCC2)O1,9.0
CN1CCC[C@@H]1[C@@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1,6.395
CN1CCC[C@@H]1c1ccc([C@@](O)(c2ccccc2)C2CCCCC2)o1,6.26
CN1CCC[C@@H]1c1ccc([C@](O)(c2ccccc2)C2CCCCC2)o1,8.4
CN1CCC[C@H]1[C@H]1CS[C@](c2ccccc2)(C2CCCCC2)O1,8.92
CN1CCC[C@H]1[C@H]1C[S+]([O-])C(c2ccccc2)(c2ccccc2)O1,6.19
CN1CCC[C@H]1[C@H]1C[S+]([O-])[C@@](c2ccccc2)(C2CCCCC2)O1,6.915
CN1CCC[C@H]1[C@H]1C[S+]([O-])[C@](c2ccccc2)(C2CCCCC2)O1,6.0600000000000005
CN1CCC[C@H]1c1ccc([C@](O)(c2ccccc2)C2CCCCC2)o1,7.26
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,6.495
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,7.625
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,5.43
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,6.98
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)[C@@H]2CCCC[C@@H]21,5.61
CN1CCN(CCCC(O)(c2ccccc2)c2ccccc2)CC1.Cl.Cl,5.01
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,6.295
CN1CCN2c3ccccc3Cc3ccccc3C2C1,6.109999999999999
CN1Cc2cc(-c3ccc(N[C@H]4C[C@@H]5CN(CC6CCOCC6)C[C@@H]5C4)nn3)ccc2C1=O,8.11
CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,8.62
CN1[C@@H]2CC[C@H]1C[C@H](OC(=O)N(c1ccccc1)c1ccccc1)C2,7.3
CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,8.42
CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@H]12,8.754999999999999
CN1[C@@H]2C[C@@H](Oc3nc4ccccc4n3-c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,6.72
CNC(=O)COc1cc2cc(Nc3nc(N4CCC(C(=O)N(C)C)CC4)ncc3Cl)cc(OC)c2n(C)c1=O,6.065
CNC(=O)c1ccc(NC(=O)C2CCN(c3ncnc4sc(C)c(C)c34)CC2)cc1,6.24
CNCCC=C1c2ccccc2CCc2ccccc21,7.02
CNCCCC12CCC(c3ccccc31)c1ccccc12,6.8100000000000005
CNCc1ccccc1-c1csc([C@H](C)Nc2nc(C)nc3cc(OC)c(OC)cc23)c1,6.52
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,6.005
CNc1nc(N2C[C@@H](C)N(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[C@@H](C)C2)ncc1C#N,6.26
CO/N=C(\C#N)C12CCCN(CC1)C2,7.31
CO/N=C(\C#N)C12CCN(CC1)C2,6.3
CO/N=C(\C#N)[C@@H]1CN2CC[C@H]1C2,6.01
CO/N=C(\C#N)[C@H]1CN2CC[C@H]1C2,6.1
CO/N=C/[C@H]1CN2CC[C@H]1C2,5.96
COC(=O)C(c1ccccc1)N1CCC(CCNC(=O)C2CCN(c3ccc(OC(F)(F)F)cc3)CC2)CC1,7.26
COC(=O)C1=CCCN(C)C1,5.62
COC(=O)C1CC2CCCC1N2,5.1
COC(=O)N1CCc2ccc(/N=C/N3CCc4cc(OC)c(OC)cc4C3)cc21,5.7
COC(=O)c1c(C)[nH]c2ccc3c(c12)CN1CCc2cc(OC)ccc2C1O3,6.3
COC(=O)c1cc(C)nc(N2CCN(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[C@H](C)C2)n1,6.26
COC(=O)c1cc(Cl)nc(N2CCN(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[C@H](C)C2)n1,6.26
COC(=O)c1ccc(-c2ccc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc2)cc1,7.26
COC1(C(=O)NCCC2CCN(Cc3ccccc3)CC2)CCN(c2cc(C(F)(F)F)ccn2)CC1,7.26
COC1(C(=O)NCCC2CCN(Cc3ccccc3)CC2)CCN(c2ccc(C(F)(F)F)cn2)CC1,6.26
COC1(C(=O)NCCC2CCN(Cc3ccccc3)CC2)CCN(c2ccc(OC(F)(F)F)cn2)CC1,6.26
COC1(C(=O)NCCC2CCN(Cc3ccccc3)CC2)CCN(c2ccccc2OC(F)(F)F)CC1,6.26
COC1(c2cccc(F)c2)CN(C(=O)c2sc3nnc(C)c(C)c3c2N)C1,6.38
COCC1CN(c2ncnc3c2sc2nc(C)cc(C)c23)C1,6.12
COCCCNc1ncnc2c1oc1nc(C)c(Cl)c(C)c12.Cl,6.44
COCCCNc1nncc2c1sc1nc(C)c(Cl)c(C)c12.Cl,6.72
COCCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4ccc(C#N)cc43)CC2)CC1,6.1
COCCO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4ccc(C)cc43)CC2)CC1,6.7
COCCOc1nnc2sc(C(=O)NC3CN(c4ncc(C(F)(F)F)cn4)C3)c(N)c2c1C,6.75
CO[C@H](CNC(=O)N1CCN(c2ccc(F)c(C#N)c2)C[C@H]1C)C1CCN(Cc2ccccc2)CC1,7.26
CO[C@H]1CC[C@](C)(N2CCC(N3C(=O)Cc4ccc(C)cc43)CC2)CC1,6.8
CO[C@H]1CC[C@](C)(N2CCC(n3c(=O)oc4ccc(C)cc43)CC2)CC1,6.3
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OCCN1CCCC1,5.77
COc1cc(C#N)cc(N2CCN(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[C@H](C)C2)c1,7.26
COc1cc(CN(C)[C@H]2C3C4CC5C6C4CC3C6C52)cc(OC)c1OC,5.23
COc1cc(F)c(CNC(=O)c2sc3nnc(C)c(C)c3c2N)c(F)c1,6.995
COc1cc(F)c(CNC(=O)c2sc3nnc(C)c(C)c3c2N)cc1F,7.38
COc1cc(F)ccc1C1CCN([C@@H]2CCC3(C2)CN(C(=O)C2COC2)C3)CC1,8.03
COc1cc(F)ccc1C1CCN([C@@H]2COC3(C2)CN(C(=O)C2COC2)C3)CC1,6.21
COc1cc(N2CC(CC(=O)N3Cc4nc(C)cc(C)c4C3)C2)ccn1,7.09
COc1cc(N2CC(NC(=O)c3cc4c(C)n(C)nc4cn3)C2)c(Cl)cn1,6.34
COc1cc(N2CC(NC(=O)c3cc4c(C)nn(C)c4cn3)C2)c(Cl)cn1,5.85
COc1cc(N2CC(NC(=O)c3ccc4c(C)n(C)nc4c3)C2)c(Cl)cn1,5.41
COc1cc(N2CC(NC(=O)c3ccc4nc(C)n(C)c4c3)C2)c(Cl)cn1,5.86
COc1cc(N2CC(NC(=O)c3ccc4nn(C)c(C)c4c3N)C2)c(Cl)cn1,6.83
COc1cc(N2CC(NC(=O)c3ccc4nnn(C)c4c3N)C2)c(Cl)cn1,6.43
COc1cc(N2CC(NC(=O)c3cnc4nc(C)c(C)n4c3)C2)c(Cl)cn1,5.74
COc1cc(N2CC(NC(=O)c3sc4nnc(C)c(C)c4c3N)C2)ccn1,7.295
COc1cc(N2CC(Nc3ncnc4c3ccc3nn(C)c(C)c34)C2)c(Cl)cn1,6.42
COc1cc(N2CC(Nc3ncnc4c3ccc3nnn(C)c34)C2)c(Cl)cn1,5.83
COc1cc(N2CCN(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[C@H](C)C2)ccc1C#N,7.26
COc1cc(N2CCN(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[C@H](C)C2)ccn1,7.26
COc1cc(OC(C)C)cc(S(=O)(=O)c2ccc3c(c2)O[C@H]2CNCC[C@@H]32)c1.Cl,5.32
COc1cc(OC(F)(F)F)cc(N2CCC(C(=O)NCCC3CCN(Cc4ccccc4)CC3)CC2)c1,7.26
COc1cc2c(NC3CCN(C(C)C)CC3)nc(C3CCCCC3)nc2cc1OCCCN1CCCC1,6.29
COc1cc2c(cc1OC)C1Oc3ccc4[nH]c(C)cc4c3CN1CC2,5.32
COc1cc2c(cc1OC)CN(/C=N/c1ccc3c(c1)C(O)CC3)CC2,6.52
COc1cc2c(cc1OC)CN(/C=N/c1ccc3c(c1)C(O)CCCC3)CC2,6.52
COc1cc2c(cc1OC)CN(/C=N/c1ccc3c(c1)C(OC(C)=O)CC3)CC2,6.7
COc1cc2c(cc1OC)CN(/C=N/c1ccc3c(c1)C(OC(C)=O)CCCC3)CC2,6.7
COc1cc2c(cc1OC)CN(/C=N/c1ccc3c(c1)C1SCCSC1C3)CC2,6.52
COc1cc2c(cc1OC)CN(/C=N/c1ccc3c(c1)C1SCCSC1CC3)CC2,6.16
COc1cc2ccc(-c3nc(C)ccc3-c3cnn(CC4(F)CCCC4)c3)cc2nn1,7.77
COc1cc2oc(C(=O)N(CCCN3CCCCC3)c3ccccc3)c(C)c2cc1OC,5.54
COc1ccc(-c2cc(C(F)(F)F)n3nc(C(=O)NCCC4CCN(Cc5ccccc5)CC4)cc3n2)cc1,6.26
COc1ccc(-c2cc3ncc(C(=O)NCCC4CCN(Cc5ccccc5)CC4)c(C)n3n2)cc1,6.26
COc1ccc(C(=O)c2sc3nnc(C)c(C)c3c2N)cc1,6.19
COc1ccc(C)c2sc(C(=O)NC3CC3)nc12,5.11
COc1ccc(C)c2sc(NC(=O)C3=COCCO3)nc12,5.74
COc1ccc(C)c2sc(NC(=O)NC3CCCC3)nc12,5.15
COc1ccc(C)c2sc(NC(=O)c3cccnc3)nc12,5.63
COc1ccc(C)c2sc(NC(=O)c3ccco3)nc12,5.87
COc1ccc(C)c2sc(NC(=O)c3ccncc3)nc12,5.89
COc1ccc(C)c2sc(NC(=O)c3cnccn3)nc12,5.95
COc1ccc(C2CCN(C(=O)NCCC3CCN(Cc4ccccc4)CC3)CC2)cc1,6.26
COc1ccc(C2CN(C(=O)c3sc4nnc(C)c(C)c4c3N)C2)cc1,6.48
COc1ccc(CCC(=O)c2sc3nnc(C)c(C)c3c2N)cc1F,6.42
COc1ccc(CCN(C(=O)OC2CN3CCC2CC3)c2ccccc2)cc1,7.6
COc1ccc(CCN/C(C)=N/c2ccc3c(c2)[C@@H](NC(=O)c2ccc(Br)cc2)[C@H](O)C3)cc1,5.87
COc1ccc(CCN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1,6.33
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,6.16
COc1ccc(CN(C)[C@H]2C3C4CC5C3C(=O)C3C5C4C32)cc1OC,5.13
COc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1,6.18
COc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1OC,5.91
COc1ccc(CN2CCC(CCNC(=O)N3[C@H](C)CN(c4ncc(C#N)cn4)C[C@@H]3C)CC2)cc1,7.26
COc1ccc(CNC(=O)C2CCN(c3c(C#N)cnc4ccc(F)cc34)CC2)cc1,6.195
COc1ccc(CNC(=O)C2CCN(c3c(C#N)cnc4ccc(F)cc34)CC2)cc1F,5.970000000000001
COc1ccc(CNC(=O)c2cc3c(C)c(C)nnc3s2)cc1F,5.82
COc1ccc(CNC(=O)c2sc3c(c(C)cc4nc(C)nn43)c2N)cc1,7.08
COc1ccc(CNC(=O)c2sc3c(c(C)cc4nc(C)nn43)c2N)cc1F,6.8
COc1ccc(CNC(=O)c2sc3c(c(C)cc4ncnn43)c2N)cc1,7.02
COc1ccc(CNC(=O)c2sc3c(c(C)cc4nncn43)c2N)cc1,7.05
COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2C)cc1,5.57
COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)c(F)c1.Cl,6.46
COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)cc1.Cl,6.89
COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)cc1F.Cl,7.0
COc1ccc(CNC(=O)c2sc3nnc(C)c(C)c3c2C)cc1F,5.68
COc1ccc(CNC(=O)c2sc3nnc(C)c(C)c3c2C2CC2)cc1F,5.25
COc1ccc(CNC(=O)c2sc3nnc(C)c(C)c3c2N)c(F)c1,7.04
COc1ccc(CNC(=O)c2sc3nnc(C)c(C)c3c2N)c(F)c1F,7.36
COc1ccc(CNC(=O)c2sc3nnc(C)c(C)c3c2N)cc1,6.855
COc1ccc(CNC(=O)c2sc3nnc(C)c(C)c3c2N)cc1F,7.1
COc1ccc(CNC(=O)c2sc3nnc(C)c(C)c3c2N)cn1,6.62
COc1ccc(CNc2n[nH]c3c2sc2nc(C)cc(C)c23)cc1,5.66
COc1ccc(CNc2ncnc3c2ccc2nn(C)c(C)c23)cc1F,6.33
COc1ccc(CNc2nncc3c2sc2nc(C)c(Cl)c(C)c23)cc1F,5.885
COc1ccc(F)cc1C1CCN([C@@H]2CCC3(C2)CN(C(=O)C2COC2)C3)CC1,8.77
COc1ccc(N2CC(NC(=O)c3sc4nnc(C)c(C)c4c3N)C2)cc1,5.895
COc1ccc(N2CCC(C(=O)NCCC3CCN(Cc4ccccc4)CC3)CC2)cc1,6.26
COc1ccc(N2CCC(C(=O)NCCC3CCN(Cc4ccccc4)CC3)CC2)cc1F,7.26
COc1ccc(N2CCC(C(=O)NCCC3CCN(Cc4ccccc4)CC3)CC2)cc1OC(F)(F)F,7.26
COc1ccc(N2CCC(C(=O)NCCC3CCN(Cc4ccccc4)CC3)CC2)nc1,6.26
COc1ccc(N2CCN(C(=O)NCCC3CCN(Cc4ccccc4)CC3)CC2C)cc1,6.26
COc1ccc(N2CCN(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[C@H](C)C2)cc1C#N,7.26
COc1ccc(N2CCN(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[C@H](C)C2)cc1F,7.26
COc1ccc(OC2CCN(c3nc(CO)nc(Cl)c3C)CC2)cn1,7.6
COc1ccc(OC2CCN(c3nc4[nH]c(=O)[nH]c(=O)c4cc3C)CC2)cn1,7.75
COc1ccc(OC2CCN(c3nc4cn[nH]c(=O)c4cc3C)CC2)cn1,7.66
COc1ccc(OC2CCN(c3nc4oc(=O)[nH]c(=O)c4c(Cl)c3C)CC2)cn1,7.82
COc1ccc(S(=O)(=O)N2CCN(c3ccc(N4CCCC[C@@H]4C)nn3)CC2)cc1OC,5.565
COc1ccc(S(=O)(=O)c2ccc(C(C#N)N3CCN(C4CCCCC4)CC3)cc2)cc1,7.73
COc1ccc([C@H](C)NC(=O)c2sc3nnc(C)c(C)c3c2N)cc1F,6.29
COc1ccc([S+]([O-])c2ccc(C(C)C3CCN(C4CCCCC4)CC3)cc2)cc1,10.15
COc1ccc([S+]([O-])c2ccc(C(C)N3CCN(C4CCCCC4)CC3)cc2)cc1,8.66
COc1ccc([S@@+]([O-])c2ccc(C(C#N)C3CCN(C4CCCCC4)CC3)cc2)cc1,7.89
COc1ccc2c(c1)C(C(C)c1ccccn1)=C(CCN(C)C)C2,5.07
COc1ccc2c(c1)CC(CCN(C)C)=C2C(C)c1ccccn1,5.38
COc1ccc2c(c1)CCN(C(=O)C1CCN(c3c(C#N)cnc4ccc(F)cc34)CC1)C2,6.195
COc1ccc2c(c1)CCN(C(=O)C1CCN(c3cc(Oc4ccc(F)cc4F)ncn3)CC1)C2,6.245
COc1ccc2c(c1)CCN1Cc3c(ccc4[nH]c(C)c(-c5nc(C)no5)c34)OC21,7.21
COc1ccc2c(c1)CCN1Cc3c(ccc4[nH]c(C)c(C(=O)OC(C)C)c34)OC21,5.69
COc1ccc2c(c1)CCN1Cc3c(ccc4[nH]c(C)c(C(=O)OCc5ccccc5)c34)OC21,7.14
COc1ccc2c(c1)CCN1Cc3c(ccc4[nH]c(C)c(Cc5ccccc5)c34)OC21,5.87
COc1ccc2c(c1)CN(C(=O)C1CCN(c3cc(Oc4ccc(F)cc4F)ncn3)CC1)CC2,5.615
COc1ccc2c(c1OC)C[N+]1(C)CCc3cc4c(cc3C1C2)OCO4,5.7
COc1cccc(CCN2C3C4C5CC6C7C5C3C7C2(O)C64)c1,6.01
COc1cccc(CCN2C3C4C5CC6C7C5C3C7C2(O)C64)c1OC,5.63
COc1cccc(CN2CCC(CCNC(=O)C3CCN(c4ccc(OC(F)(F)F)cc4)CC3)CC2)n1,6.26
COc1cccc(CN2CCC(CCNC(=O)N3[C@H](C)CN(c4ncc(C#N)cn4)C[C@@H]3C)CC2)c1,7.26
COc1cccc(CN2CCC(CCNC(=O)c3ccc(OCc4ccccc4)cc3)CC2)c1O,6.26
COc1cccc(CN2CCC(CCNC(=O)c3cnc4cc(-c5ccccc5)nn4c3C)CC2)c1,6.26
COc1cccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)c1.Cl,6.25
COc1cccc2c1CCCC2CCCN1CCN(C2CCCCC2)CC1,5.4
COc1cccc2sc(NC(=O)c3ccncc3)nc12,5.55
COc1ccccc1C1(O)CCN(C(=O)NCCC2CCN(Cc3ccccc3)CC2)CC1,6.26
COc1ccccc1C1CCN(C(=O)NCCC2CCN(Cc3ccccc3)CC2)CC1,6.26
COc1ccccc1C1CCN(C2CCC3(C2)CN(C(=O)C2COC2)C3)CC1,8.21
COc1ccccc1CCN1C2C3C4CC5C6C4C2C6C1(O)C53,6.16
COc1ccccc1CN1C2C3C4CC5C6C4C2C6C1(O)C53,6.29
COc1ccccc1CN1CCC(C2CCN(CCCCCCCCN3CCC(C4CCN(Cc5ccccc5OC)CC4)CC3)CC2)CC1,7.82
COc1ccccc1CNC(=O)C1CCN(c2c(C#N)cnc3ccc(F)cc23)CC1,6.210000000000001
COc1ccccc1CNCCCCCCN1CCC(CCC2CCN(CCCCCCNCc3ccccc3OC)CC2)CC1,7.39
COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC,7.195
COc1ccccc1N1CCC2(CCN(CCCSc3nnc(-c4ccccc4)n3C)CC2)CC1,6.23
COc1ccccc1S(=O)(=O)N1CCN(c2ccc(N3CCCC[C@@H]3C)nn2)CC1,5.62
COc1cccnc1C1CCN(C2CC3(CCN(c4cnccn4)C3)C2)CC1,6.64
COc1cccnc1C1CCN(C2CCCN(c3cccnc3)CC2)CC1,5.0
COc1cccnc1C1CCN(C2CCCN(c3cncc(C)n3)CC2)CC1,5.01
COc1cccnc1C1CCN(C2CCCN(c3cnsn3)CC2)CC1,7.7
COc1cccnc1C1CCN(C2CCCN(c3nsnc3C)CC2)CC1,6.33
COc1cccnc1C1CCN(C2CCCN(c3nsnc3OC)CC2)CC1,5.6
COc1cccnc1C1CCN(CC2CCN(c3cnccn3)CC2)CC1,6.53
COc1cccnc1N1CCN(C(=O)NCCC2CCN(Cc3ccccc3)CC2)[C@H](C)C1,6.26
COc1ccnc(N2CCN(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[C@H](C)C2)n1,6.26
COc1cncc(N2CC(NC(=O)c3sc4nnc(C)c(C)c4c3N)C2)c1,7.77
COc1nc(N2CCN(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[C@H](C)C2)ncc1C#N,7.26
COc1nc(N2CCN(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[C@H](C)C2)ncc1F,7.26
COc1nc(N2C[C@@H](C)N(C(=O)NCCC3CCN(Cc4ccccc4)CC3)[C@@H](C)C2)ncc1C#N,7.26
COc1nc(NCCCN2CCOCC2)nc(OC)c1NC(=O)c1ccc(Oc2cc3c(cc2C)CCC3(C)C)o1,5.43
COc1nc2sc(C(=O)NC3CC3)c(N)c2c(C)c1Br,6.28
COc1nc2sc(C(=O)NC3CC3)c(N)c2c(C)c1Cl,6.41
COc1nc2sc(C(=O)NC3CC3)c(N)c2c(C)c1I,5.775
COc1ncc(-c2ccc(CNC(=O)c3sc4nnc(C)c(C)c4c3N)cc2)cn1,7.08
COc1ncccc1-c1cc2ncc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)c(C)n2n1,7.26
COc1nnc2sc(C(=O)NC3Cc4ccccc4C3)c(N)c2c1C,7.7
COc1nsc(OCCCOCCCOCCCOc2nsnc2-c2cccnc2)n1,6.0
COc1nsc(OCCOCCOCCOCCOc2nsnc2C2C=CCCN2C)n1,6.75
COc1nsnc1OCCCCCCCCCCCCOc1nsnc1C1=CCCN(C)C1,7.7
COc1nsnc1OCCCOCCCOCCCOc1nsnc1-c1cccnc1,6.8
COc1nsnc1OCCOCCOCCOCCOCCOc1nsnc1C1=CCCN(C)C1,7.15
COc1nsnc1OCCOCCOCCOCCOc1nsnc1C1=CCCN(C)C1,8.25
COc1nsnc1OCCOCCOCCOCCOc1nsnc1C1=CCCN(C)C1.Cl,8.2
COc1nsnc1OCCOCCOc1nsnc1C1=CCCN(C)C1,6.15
CS(=O)(=O)c1cccc(N2CCC(C(=O)NCCC3CCN(Cc4ccccc4)CC3)CC2)c1,6.26
CSc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2C)cc1,5.82
CSc1ccc2c(c1)C(C(C)c1ccccn1)=C(CCN(C)C)C2,5.7
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,7.529999999999999
CSc1nsnc1C1=CCCN(C)C1,5.92
C[C@@H](C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,6.53
C[C@@H](NC(=O)/N=C(\N)NCCCc1ncn[nH]1)c1ccccc1.Cl.Cl,10.28
C[C@@H]1CCCN1CCc1cc2cc(C(=O)c3ccc(F)cc3)ccc2o1,6.46
C[C@@H]1CCCN1CCc1cc2cc(C(=O)c3ccc([N+](=O)[O-])cc3)ccc2o1,6.38
C[C@@H]1CN(c2cc(F)c(F)c(F)c2)CCN1C(=O)NCCC1CCN(CC2CCCCC2)CC1,7.26
C[C@@H]1CN(c2cc(F)c(F)c(F)c2)CCN1C(=O)NCCC1CCN(Cc2c(F)cccc2F)CC1,6.26
C[C@@H]1CN(c2cc(F)c(F)c(F)c2)CCN1C(=O)NCCC1CCN(Cc2cc(F)cc(F)c2)CC1,6.26
C[C@@H]1CN(c2cc(F)c(F)c(F)c2)CCN1C(=O)NCCC1CCN(Cc2cc(F)ccc2F)CC1,6.26
C[C@@H]1CN(c2cc(F)c(F)c(F)c2)CCN1C(=O)NCCC1CCN(Cc2ccc(C#N)cc2F)CC1,6.26
C[C@@H]1CN(c2cc(F)c(F)c(F)c2)CCN1C(=O)NCCC1CCN(Cc2ccc(C(N)=O)cc2)CC1,7.26
C[C@@H]1CN(c2cc(F)c(F)c(F)c2)CCN1C(=O)NCCC1CCN(Cc2ccc(F)c(F)c2F)CC1,6.26
C[C@@H]1CN(c2cc(F)c(F)c(F)c2)CCN1C(=O)NCCC1CCN(Cc2ccc(OC(F)(F)F)cc2)CC1,6.26
C[C@@H]1CN(c2cc(F)c(F)c(F)c2)CCN1C(=O)NCCC1CCN(Cc2ccc3c(c2)OCCO3)CC1,7.26
C[C@@H]1CN(c2cc(F)c(F)c(F)c2)CCN1C(=O)NCCC1CCN(Cc2cccc(C#N)c2)CC1,7.26
C[C@@H]1CN(c2cc(F)c(F)c(F)c2)CCN1C(=O)NCCC1CCN(Cc2cccc(F)c2F)CC1,7.26
C[C@@H]1CN(c2cc(F)c(F)c(F)c2)CCN1C(=O)NCCC1CCN(Cc2ccccc2C#N)CC1,6.26
