canonical_smiles,pchembl_value
COC(=O)c1ccccc1NC(=O)CSc1nc(O)cc(=O)n1C1CCCC1,6.085
COC(=O)c1ccccc1NC(=O)c1sc(=S)n(C)c1N,6.119999999999999
COC(=O)c1cccnc1N[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2-n2nccn2)C1,7.54
COC(=O)c1cccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2-n2nccn2)C1,6.845
COC(=O)c1cccnc1S[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2-n2nccn2)C1,7.76
COC(=O)c1ccnc(O[C@@H]2CC[C@@H](C)N(C(=O)c3ccc(OC)nc3-c3ncccn3)C2)c1,5.0
COC(=O)c1ccnc(O[C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)c1,5.85
COC(=O)c1ccnc(O[C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)c1Cl,6.02
COC(=O)c1ccnc(O[C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)c1F,5.77
COC(=O)c1cnc(N2CC3CN(C(=O)c4c(F)cccc4-n4nccn4)CC3C2)nc1C(F)(F)F,5.325
COC(=O)c1csc(N2CC[C@@H]3CCN(C(=O)c4ccccc4-n4nccn4)C[C@@H]32)n1,5.0
COC(=O)c1nc(N2CC[C@@H]3CCN(C(=O)c4ccccc4-n4nccn4)C[C@@H]32)sc1C,5.0
COC(=O)c1nc([C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)oc1-c1ccccc1,6.45
COC(C)(C)c1cc([C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)on1,5.99
COC(C)(C)c1nc([C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)no1,5.43
COC(C)(C)c1nc([C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)ns1,5.85
COC1CCC(CNC(=O)c2cccc3cccnc23)N(C(=O)c2nc(C)sc2-c2cccc(F)c2)C1,8.15
COC1CN(c2cccnc2C(=O)N[C@H]2CCC[C@@H]2Nc2nc3ccc(F)cc3s2)C1,6.82
COCCCN(CCc1nc(C(C)(C)O)c(C)o1)C(=O)c1ccccc1-n1nccn1,5.0
COCCCNC(=O)CCC(=O)NNc1nc2ccccc2c2nc(-c3ccccc3)nn12,5.19
COCCN(CCc1nc(C(C)(C)O)c(C)o1)C(=O)c1ccccc1-n1nccn1,5.0
COCCN(c1ccc(C(F)(F)F)cn1)C1CC2CC1N(C(=O)c1cccc(F)c1-c1ncccn1)C2,7.92
COCCNC(=O)/C=C/c1ccc(OC)c(S(=O)(=O)Nc2ccc3c(c2)C(N(C)C(=O)Cc2cccc(OC)c2)CCC3)c1,6.32
COCCNC(=O)C(c1ccccc1)N1CCc2cc(OC)c(OC)cc2C1Cc1ccc2ccccc2c1,8.1
COCCOc1cccc(OC)c1C1CCCC(=O)N1Cc1ccc(OC(F)(F)F)cc1,5.55
COCCn1c(C2CCCN2C(=O)c2cc(C)ccc2-c2cccc(OC)c2)nc2cc(C)c(C)cc21,7.34
COCCn1c([C@]2(C)CCCN2C(=O)c2cc(C)ccc2-c2ccc(C)cc2)nc2cc(C)c(C)cc21,7.36
COCCn1c([C@]2(C)CCCN2C(=O)c2cc(C)ccc2-c2cccc(F)c2)nc2cc(C)c(C)cc21,7.8
COCCn1c([C@]2(C)CCCN2C(=O)c2cc(C)ccc2-c2cccc(OC)c2)nc2cc(C)c(C)cc21,7.34
COCCn1c([C@]2(C)CCCN2C(=O)c2cc(C)ccc2-c2ccccc2F)nc2cc(C)c(C)cc21,7.06
COCCn1c([C@]2(C)CCCN2C(=O)c2cc(C)ccc2-n2nccn2)nc2cc(OC)c(OC)cc21,7.11
COCc1cc(OC[C@@]2(c3ccccc3)C[C@H]2C(=O)Nc2ccccn2)ccc1OC,6.13
COCc1cccc(CN2CCCC3(CCN(c4cnc5ccccc5n4)CC3)C2=O)c1,5.53
COCc1ccccc1-c1noc([C@@H]2CCCN2C(=O)c2cc(C)ccc2-n2nccn2)n1,6.96
COCc1nc(C)ncc1OC[C@@]1(c2cccc(F)c2)C[C@H]1C(=O)Nc1ccc(F)cn1,9.0
COCc1nc(C)ncc1OC[C@@]1(c2ccccc2)C[C@H]1C(=O)Nc1ccc(C#N)cn1,7.37
COCc1nc(C)ncc1OC[C@@]1(c2ccccc2)C[C@H]1C(=O)Nc1ccc(F)cn1,8.05
CON(C)C(=O)c1cc([C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)on1,5.63
CO[C@@H]1CCCN(C(=O)c2nc(C)sc2-c2ccc(F)cc2)[C@@H]1CNc1nc2ccccc2s1,7.12
CO[C@@H]1CCCN(C(=O)c2nc(C)sc2-c2ccc(F)cc2)[C@@H]1CNc1ncc(Cl)cn1,7.0
CO[C@@H]1CN(c2ncc(F)cn2)CC[C@@H]1[C@@H]1C[C@H]2CC[C@@H](C1)N2[C@@H](C(N)=O)C1CC1,5.33
CO[C@@H]1C[C@@H](CNC(=O)c2cccc3cccnc23)N(C(=O)c2ccccc2-c2ccccc2)C1,6.92
CO[C@@H]1C[C@@H](c2nc3c(C)c(Cl)ccc3[nH]2)N(C(=O)c2cc(C)ccc2-n2nccn2)C1,7.89
CO[C@@H]1C[C@@H](c2nc3c(C)c(Cl)ccc3[nH]2)N(C(=O)c2nc(C)sc2-c2cccc(Cl)c2)C1,9.0
CO[C@@H]1C[C@@H](c2nc3c(C)c(Cl)ccc3[nH]2)N(C(=O)c2nc(C)sc2-c2ccccc2)C1,8.3
CO[C@@H]1C[C@@H](c2nc3c(C)cccc3[nH]2)N(C(=O)c2nc(C)sc2-c2cccc(Cl)c2)C1,8.05
CO[C@@H]1C[C@@H](c2nc3c(C)cccc3[nH]2)N(C(=O)c2nc(C)sc2-c2ccccc2)C1,7.36
CO[C@@H]1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2c(-n3nccn3)ccc(C)c2F)C1,7.8
CO[C@@H]1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2c(C)cccc2-n2nccn2)C1,6.17
CO[C@@H]1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2cc(C(F)(F)F)ccc2-n2nccn2)C1,6.43
CO[C@@H]1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2cc(C)c(C)cc2-n2nccn2)C1,7.62
CO[C@@H]1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2cc(Cl)ccc2-n2nccn2)C1,7.35
CO[C@@H]1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2cc(F)ccc2-n2nccn2)C1,7.01
CO[C@@H]1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2ccc(C)cc2-n2nccn2)C1,7.02
CO[C@@H]1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2ccccc2-c2ccc(C)c(C)c2)C1,8.22
CO[C@@H]1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2ccccc2-c2ccc(F)c(C)c2)C1,8.1
CO[C@@H]1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2nc(C)sc2-c2ccc(C)c(C)c2)C1,9.05
CO[C@@H]1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2nc(N(C)C)sc2-c2ccc(C)c(C)c2)C1,9.1
CO[C@@H]1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2nc(N(C)C)sc2-c2cccc(Cl)c2)C1,9.15
CO[C@H]1CN(C(=O)c2cc(C(F)(F)F)ccc2-n2nccn2)C(C)(c2nc3c(C)c(Cl)ccc3[nH]2)C1,6.63
CO[C@H]1CN(C(=O)c2cc(C)c(C)cc2-n2nccn2)C(C)(c2nc3c(C)c(Cl)ccc3[nH]2)C1,8.52
CO[C@H]1CN(C(=O)c2cc(C)ccc2-n2cccn2)C(C)(c2nc3c(C)c(Cl)ccc3[nH]2)C1,8.0
CO[C@H]1CN(C(=O)c2cc(C)ccc2-n2nccn2)C(C)(c2nc3c(C)c(Cl)ccc3[nH]2)C1,8.3
CO[C@H]1CN(C(=O)c2cc(C)ccc2-n2nccn2)C(C)(c2nc3c(C)cccc3[nH]2)C1,7.3
CO[C@H]1CN(C(=O)c2cc(C)ccc2-n2nccn2)[C@](C)(c2nc3c(C)c(Cl)ccc3[nH]2)C1,8.7
CO[C@H]1CN(C(=O)c2cc(Cl)ccc2-n2nccn2)C(C)(c2nc3c(C)c(Cl)ccc3[nH]2)C1,8.52
CO[C@H]1CN(C(=O)c2cc(F)ccc2-n2nccn2)C(C)(c2nc3c(C)c(Cl)ccc3[nH]2)C1,8.0
CO[C@H]1CN(C(=O)c2cc(OC(F)(F)F)ccc2-n2nccn2)C(C)(c2nc3c(C)c(Cl)ccc3[nH]2)C1,7.03
CO[C@H]1CN(C(=O)c2ccc(C)cc2-n2nccn2)C(C)(c2nc3c(C)c(Cl)ccc3[nH]2)C1,7.89
CO[C@H]1CN(C(=O)c2ccccc2-n2nccn2)C(C)(c2nc3c(C)c(Cl)ccc3[nH]2)C1,7.8
CO[C@H]1CN(C(=O)c2nc(C)ccc2-n2cccn2)C(C)(c2nc3c(C)c(Cl)ccc3[nH]2)C1,7.75
CO[C@H]1CN(C(=O)c2nc(C)ccc2-n2nccn2)C(C)(c2nc3c(C)c(Cl)ccc3[nH]2)C1,7.75
CO[C@H]1CN(C(=O)c2nc(C)sc2-c2cccc(Cl)c2)C(C)(c2nc3c(C)c(Cl)ccc3[nH]2)C1,8.3
CO[C@H]1CN(C(=O)c2nc(C)sc2-c2cccc(Cl)c2)C(C)(c2nc3c(C)cccc3[nH]2)C1,8.0
CO[C@H]1CN(C(=O)c2nc(C)sc2-c2cccc(Cl)c2)[C@](C)(c2nc3c(C)c(Cl)ccc3[nH]2)C1,8.3
CO[C@H]1CN(C(=O)c2nc(C)sc2-c2ccccc2)C(C)(c2nc3c(C)c(Cl)ccc3[nH]2)C1,8.3
CO[C@H]1CN(C(=O)c2nc(C)sc2-c2ccccc2)C(C)(c2nc3c(C)cccc3[nH]2)C1,7.55
CO[C@H]1C[C@@H](CNC(=O)c2cccc3cccnc23)N(C(=O)c2ccccc2-c2ccccc2)C1,8.1
CO[C@H]1C[C@@H](c2nc3c(C)c(Cl)ccc3[nH]2)N(C(=O)c2nc(C)sc2-c2cccc(Cl)c2)C1,7.66
CO[C@H]1C[C@@H](c2nc3c(C)c(Cl)ccc3[nH]2)N(C(=O)c2nc(C)sc2-c2ccccc2)C1,6.96
CO[C@H]1C[C@@H](c2nc3ccc(Cl)c(C)c3[nH]2)N(C(=O)c2cc(C)ccc2-n2nccn2)C1,6.99
COc1c(-c2ccc3c(c2)OCO3)ccc(C(=O)N2CCC[C@@]2(C)c2nc3c(C)c(Cl)ccc3[nH]2)c1F,7.72
COc1c(C#N)ccnc1N(C)[C@@H]1CC[C@@H](C)N(C(=O)c2ccsc2-c2ncccn2)C1,5.0
COc1c(C#N)ccnc1N[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2-n2nccn2)C1,6.57
COc1c(C#N)ccnc1N[C@@H]1CC[C@@H](C)N(C(=O)c2ccsc2-c2ncccn2)C1,6.42
COc1c(C#N)ccnc1N[C@@H]1CC[C@@H](C)N(C(=O)c2ccsc2-n2nccn2)C1,6.08
COc1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2c(F)cccc2-n2nccn2)C1,6.26
COc1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2cc(F)ccc2-c2ncccn2)C1,6.4
COc1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccc(C)cc2-n2nccn2)C1,6.005
COc1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccc(F)cc2-n2nccn2)C1,5.885
COc1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2cccc(C)c2-n2nccn2)C1,6.46
COc1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2cccc(F)c2-n2nccn2)C1,6.29
COc1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2-c2ncccn2)C1,6.164999999999999
COc1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2-n2nccn2)C1,6.1850000000000005
COc1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2C2CCC2)C1,5.895
COc1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2cccnc2-n2ncnn2)C1,5.91
COc1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccsc2-c2ncccn2)C1,6.15
COc1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccsc2-n2nccn2)C1,5.71
COc1c(C#N)ccnc1O[C@@H]1CC[C@@H](CO)N(C(=O)c2ccccc2-n2nccn2)C1,5.69
COc1c(C#N)ccnc1O[C@@H]1CC[C@@H](CO)N(C(=O)c2cccnc2OCC(F)(F)F)C1,5.39
COc1c(C(=O)N2CC3CN(c4nc(C)cc(C)n4)CC3C2)ccc2ccccc12,5.205
COc1c(C)nc(N2CC3CN(C(=O)c4c(F)cccc4-n4nccn4)CC3C2)nc1C,8.15
COc1c(Cl)cccc1-c1nc([C@@H]2CCCN2C(=O)c2cc(C)c(C)cc2-n2nccn2)no1,8.15
COc1c(Cl)cccc1-c1nc([C@@H]2CCCN2C(=O)c2ccc(C)cc2-n2nccn2)no1,7.92
COc1c(Cl)cccc1-c1nc([C@@H]2CCN2C(=O)c2cc(C)c(C)cc2-n2nccn2)no1,7.34
COc1c(Cl)cccc1-c1nc([C@@H]2CCN2C(=O)c2cc(C)ccc2-n2nccn2)no1,6.88
COc1c(Cl)cccc1-c1nc([C@@H]2CCN2C(=O)c2cc(Cl)c(C)cc2-n2nccn2)no1,7.29
COc1c(Cl)cccc1-c1nc([C@@H]2CCN2C(=O)c2ccc(C)cc2-n2nccn2)no1,7.09
COc1c(Cl)cccc1-c1nnc([C@@H]2CCCN2C(=O)c2cc(C)ccc2-n2nccn2)[nH]1,6.87
COc1c(Cl)cccc1-c1nnc([C@@H]2CCCN2C(=O)c2ccc(C)cc2-n2nccn2)[nH]1,7.21
COc1c(Cl)cccc1-c1nnc([C@@H]2CCN2C(=O)c2cc(C)ccc2-n2nccn2)[nH]1,5.14
COc1c(F)ccc(F)c1[C@@H]1C[C@@H](Cl)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,5.97
COc1c(F)ccc(F)c1[C@@H]1C[C@H](Cl)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,5.98
COc1c(F)ccc(F)c1[C@@H]1C[C@H](F)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,5.84
COc1c(F)cccc1-c1cc([C@@H]2CCCN2C(=O)c2cc(C)ccc2-n2nccn2)on1,7.01
COc1c(F)cccc1-c1nc([C@@H]2CCCN2C(=O)c2cc(C)c(C)cc2-n2nccn2)no1,8.52
COc1c(F)cccc1-c1nc([C@@H]2CCCN2C(=O)c2cc(C)ccc2-n2nccn2)no1,7.35
COc1c(F)cccc1-c1nc([C@@H]2CCCN2C(=O)c2cc(Cl)ccc2-n2nccn2)no1,7.34
COc1c(F)cccc1-c1nc([C@@H]2CCCN2C(=O)c2ccc(Cl)cc2-n2nccn2)no1,7.52
COc1c(F)cccc1-c1nc([C@@H]2CCCN2C(=O)c2cccc(Cl)c2-n2nccn2)no1,6.81
COc1c(F)cccc1-c1nnc([C@@H]2CCCN2C(=O)c2cc(C)c(C)cc2-n2nccn2)[nH]1,7.8
COc1c(F)cccc1-c1nnc([C@@H]2CCCN2C(=O)c2cc(C)ccc2-n2nccn2)[nH]1,7.31
COc1c(F)cccc1-c1nnc([C@@H]2CCCN2C(=O)c2cc(C)ccc2-n2nccn2)o1,6.12
COc1c(F)cccc1-c1nnc([C@@H]2CCCN2C(=O)c2ccc(C)cc2-n2nccn2)[nH]1,7.26
COc1c(F)cccc1-c1noc([C@@H]2CCCN2C(=O)c2cc(C)cc(C)c2-n2nccn2)n1,6.87
COc1c(F)cccc1-c1noc([C@@H]2CCCN2C(=O)c2cc(C)ccc2-c2ccccn2)n1,7.25
COc1c(F)cccc1-c1noc([C@@H]2CCCN2C(=O)c2cc(C)ccc2-n2nccn2)n1,7.29
COc1c(F)cccc1-c1noc([C@@H]2CCCN2C(=O)c2cc(Cl)ccc2-n2nccn2)n1,7.11
COc1c(F)cccc1-c1noc([C@@H]2CCCN2C(=O)c2cc(F)cc(C)c2-n2nccn2)n1,5.74
COc1c(F)cccc1-c1noc([C@@H]2CCCN2C(=O)c2cc(F)ccc2-n2nccn2)n1,6.51
COc1c(F)cccc1-c1noc([C@@H]2CCCN2C(=O)c2ccc(C)c(C)c2-n2nccn2)n1,6.83
COc1c(F)cccc1-c1noc([C@@H]2CCCN2C(=O)c2ccc(C)cc2-n2nccn2)n1,7.15
COc1c(F)cccc1-c1noc([C@@H]2CCCN2C(=O)c2ccc(Cl)cc2-n2nccn2)n1,7.19
COc1c(F)cccc1-c1noc([C@@H]2CCCN2C(=O)c2cccc(F)c2-c2ccn[nH]2)n1,7.28
COc1c(F)cccc1-c1noc([C@@H]2CCCN2C(=O)c2ccccc2-n2nccn2)n1,6.58
COc1c(F)cccc1-c1noc([C@@H]2CCCN2C(=O)c2nc(C)ccc2-n2nccn2)n1,6.31
COc1c(F)cccc1-c1noc([C@@H]2CCN2C(=O)c2cc(C)ccc2-n2nccn2)n1,6.19
COc1c(F)cccc1-c1noc([C@@H]2CCN2C(=O)c2ccc(C)cc2-n2nccn2)n1,7.36
COc1c(F)cccc1-c1noc([C@H]2CCN2C(=O)c2ccc(C)cc2-n2nccn2)n1,6.2
COc1c(F)cccc1C(=O)N1CCC[C@@H](C)[C@H]1CNc1ccc(C(F)(F)F)cn1,5.89
COc1c(F)cccc1C(=O)N1C[C@@H](C)CC[C@H]1CNc1ccc(Br)cn1,8.7
COc1c(F)cccc1C(=O)NCC1CCCC(C)N1C(=O)c1nc(C)sc1-c1ccc(F)cc1,9.0
COc1c(F)cccc1C(=O)N[C@H]1CCC[C@@H]1Nc1nc2ccc(F)cc2s1,6.51
COc1cc(-c2noc([C@@H]3CCCN3C(=O)c3cc(C)ccc3-n3nccn3)n2)cc(C)n1,6.52
COc1cc(-c2noc([C@@H]3CCCN3C(=O)c3cc(C)ccc3-n3nccn3)n2)ccn1,5.64
COc1cc(Br)c(C(=O)N2CC3CN(c4nc(C)cc(C)n4)CC3C2)cc1OC,5.0
COc1cc(Br)cnc1N[C@H]1CCC[C@@H]1NC(=O)c1ccccc1-n1nccn1,7.66
COc1cc(C(=O)N2CC3CN(c4nc(C)cc(C)n4)CC3C2)c(-n2ccnn2)cc1OC,5.0
COc1cc(C(=O)N2CCC[C@@]2(C)c2nc3c(C)c(Cl)ccc3[nH]2)c(-n2nccn2)cc1OC,7.44
COc1cc(C(=O)N2CCC[C@@]2(C)c2nc3cc(C(F)(F)F)c(Cl)cc3[nH]2)c(-n2nccn2)cc1OC,8.0
COc1cc(C(=O)N2CCC[C@@]2(C)c2nc3cc(C(F)(F)F)ccc3[nH]2)c(-n2nccn2)cc1OC,7.23
COc1cc(C(=O)N2CCC[C@@]2(C)c2nc3cc(F)c(Br)cc3[nH]2)c(-n2nccn2)cc1OC,7.08
COc1cc(C(=O)N2CCC[C@@]2(C)c2nc3cc(OC)c(OC)cc3[nH]2)c(-n2nccn2)cc1OC,7.03
COc1cc(C(=O)N2CCC[C@H]2c2cc(-c3cccc(Cl)c3C)on2)c(-n2nccn2)cc1C,7.72
COc1cc(C(=O)N2CCC[C@H]2c2cc(-c3ccccc3)on2)c(-n2nccn2)cc1C,6.49
COc1cc(C(=O)N2CCC[C@H]2c2cc(-c3ccccc3OC(F)(F)F)on2)c(-n2nccn2)cc1Cl,7.21
COc1cc(C(=O)N2CCC[C@H]2c2nc(-c3cccc(Cl)c3C)no2)c(-c2ncccn2)cc1C,6.75
COc1cc(C(=O)N2CCC[C@H]2c2nc(-c3cccc(Cl)c3C)no2)c(-n2nccn2)cc1C,7.52
COc1cc(C(=O)N2CCC[C@H]2c2nc(-c3cccc(Cl)c3C)no2)c(-n2nccn2)cc1Cl,7.27
COc1cc(C(=O)N2CCC[C@H]2c2nc(-c3cccc(Cl)c3C)no2)c(-n2nccn2)cc1OC,6.28
COc1cc(C(=O)N2CCC[C@H]2c2nc(-c3cccc(F)c3C)no2)c(-n2nccn2)cc1Cl,7.11
COc1cc(C(=O)N2CCC[C@H]2c2nc(-c3cccc(F)c3OC)no2)c(-c2ncccn2)cc1C,7.05
COc1cc(C(=O)N2CCC[C@H]2c2nc(-c3cccc(F)c3OC)no2)c(-n2nccn2)cc1C,7.57
COc1cc(C(=O)N2CCC[C@H]2c2nc(-c3cccc(F)c3OC)no2)c(-n2nccn2)cc1F,6.39
COc1cc(C(=O)N2CCC[C@H]2c2nc(-c3cccc(F)c3OC)no2)c(-n2nccn2)cc1OC,6.65
COc1cc(C(=O)N2CCC[C@H]2c2nc(-c3ccccc3C(F)(F)F)no2)c(-n2nccn2)cc1C,6.56
COc1cc(C(=O)N2CCC[C@H]2c2nc(-c3ccccc3Cl)no2)c(-n2nccn2)cc1C,6.42
COc1cc(C(=O)N2CCC[C@H]2c2nc(-c3ccccc3OC(F)(F)F)no2)c(-n2cccn2)cc1C,7.1
COc1cc(C(=O)N2CCC[C@H]2c2nc(-c3ccccc3OC(F)(F)F)no2)c(-n2nccn2)cc1C,7.52
COc1cc(C(=O)N2CCC[C@H]2c2nc(-c3ccccc3OC(F)(F)F)no2)c(-n2nccn2)cc1Cl,7.38
COc1cc(C(=O)N2CCC[C@H]2c2nc(-c3ccccc3OC(F)(F)F)no2)c(-n2nccn2)cc1F,6.76
COc1cc(C(=O)N2CCC[C@H]2c2nc(-c3ccccc3OC(F)(F)F)no2)c(-n2nccn2)cc1OC,6.9
COc1cc(C(=O)N2CCC[C@H]2c2nc(-c3ccccc3OC(F)F)no2)c(-n2nccn2)cc1C,7.33
COc1cc(C(=O)N2CCC[C@H]2c2nc(-c3ccccc3OC)no2)c(-n2nccn2)cc1C,7.18
COc1cc(C(=O)N2CCC[C@H]2c2nc3ccc(SC)cc3[nH]2)c(-n2nccn2)cc1OC,7.44
COc1cc(C(=O)N2CCC[C@H]2c2nnc(-c3cccc(Cl)c3C)o2)c(-n2nccn2)cc1C,6.8
COc1cc(C(=O)N2CCC[C@H]2c2nnc(-c3cccc(Cl)c3C)o2)c(-n2nccn2)cc1Cl,7.09
COc1cc(C(=O)N2CCC[C@H]2c2nnc(-c3cccc(Cl)c3OC)[nH]2)c(-n2nccn2)cc1Cl,7.48
COc1cc(C(=O)N2CCC[C@H]2c2nnc(-c3cccc(F)c3OC)[nH]2)c(-n2nccn2)cc1C,7.24
COc1cc(C(=O)N2CCC[C@H]2c2nnc(-c3ccccc3OC(F)(F)F)[nH]2)c(-n2nccn2)cc1C,7.54
COc1cc(C(=O)N2CCC[C@H]2c2nnc(-c3ccccc3OC)[nH]2)c(-n2nccn2)cc1C,7.08
COc1cc(C(=O)N2CCC[C@H]2c2nnc(-c3ccccc3OC)[nH]2)c(-n2nccn2)cc1Cl,7.2
COc1cc(C(=O)N2CCC[C@H]2c2noc(-c3cc(C)ccc3C)n2)c(-n2nccn2)cc1C,7.48
COc1cc(C(=O)N2CCC[C@H]2c2noc(-c3cc(C)ccc3C)n2)c(-n2nccn2)cc1Cl,7.51
COc1cc(C(=O)N2CCC[C@H]2c2noc(-c3cc(C)ccc3OC)n2)c(-n2nccn2)cc1C,7.24
COc1cc(C(=O)N2CCC[C@H]2c2noc(-c3cccc(C)c3C)n2)c(-n2nccn2)cc1C,7.6
COc1cc(C(=O)N2CCC[C@H]2c2noc(-c3cccc(C)c3C)n2)c(-n2nccn2)cc1Cl,7.66
COc1cc(C(=O)N2CCC[C@H]2c2noc(-c3cccc(Cl)c3C)n2)c(-n2nccn2)cc1C,7.6
COc1cc(C(=O)N2CCC[C@H]2c2noc(-c3cccc(Cl)c3C)n2)c(-n2nccn2)cc1Cl,7.7
COc1cc(C(=O)N2CCC[C@H]2c2noc(-c3cccc(Cl)c3C)n2)c(-n2nccn2)cc1F,6.8
COc1cc(C(=O)N2CCC[C@H]2c2noc(-c3cccc(Cl)c3OC)n2)c(-n2nccn2)cc1C,8.0
COc1cc(C(=O)N2CCC[C@H]2c2noc(-c3cccc(Cl)c3OC)n2)c(-n2nccn2)cc1Cl,7.82
COc1cc(C(=O)N2CCC[C@H]2c2noc(-c3cccc(F)c3C)n2)c(-n2nccn2)cc1C,7.23
COc1cc(C(=O)N2CCC[C@H]2c2noc(-c3cccc(F)c3C)n2)c(-n2nccn2)cc1F,6.42
COc1cc(C(=O)N2CCC[C@H]2c2noc(-c3cccc(F)c3OC)n2)c(-n2nccn2)cc1C,7.89
COc1cc(C(=O)N2CCC[C@H]2c2noc(-c3cccc(OC)c3C)n2)c(-n2nccn2)cc1C,6.89
COc1cc(C(=O)N2CCC[C@H]2c2noc(-c3cccc(OC)c3C)n2)c(-n2nccn2)cc1Cl,6.73
COc1cc(C(=O)N2CCC[C@H]2c2noc(-c3ccccc3OC(F)(F)F)n2)c(-n2nccn2)cc1C,7.66
COc1cc(C(=O)N2CCC[C@H]2c2noc(-c3ccccc3OC(F)(F)F)n2)c(-n2nccn2)cc1Cl,7.17
COc1cc(C(=O)N2CCOC[C@H]2Cc2cccc(-n3nccn3)c2)c(-n2nccn2)cc1C,8.4
COc1cc(C(=O)N2CCOC[C@H]2Cc2cccc(-n3nccn3)c2)c(-n2nccn2)cc1Cl,8.52
COc1cc(C(=O)N2CCOC[C@H]2Cc2cccc(-n3nccn3)c2)c(-n2nccn2)cc1F,7.77
COc1cc(C(=O)N2CCOC[C@H]2Cc2cccc(-n3nccn3)c2)c(-n2nccn2)cc1OC,8.3
COc1cc(C(=O)N2CC[C@H]2c2nc(-c3cccc(Cl)c3C)no2)c(-n2nccn2)cc1C,6.4
COc1cc(C(=O)N2CC[C@H]2c2nc(-c3cccc(Cl)c3C)no2)c(-n2nccn2)cc1Cl,6.24
COc1cc(C(=O)N2CC[C@H]2c2nc(-c3cccc(Cl)c3C)no2)c(-n2nccn2)cc1F,6.02
COc1cc(C(=O)N2CC[C@H]2c2nc(-c3cccc(F)c3C)no2)c(-n2nccn2)cc1C,6.17
COc1cc(C(=O)N2CC[C@H]2c2nc(-c3cccc(F)c3C)no2)c(-n2nccn2)cc1F,5.76
COc1cc(C(=O)N2CC[C@H]2c2nc(-c3cccc(F)c3OC)no2)c(-n2nccn2)cc1F,5.68
COc1cc(C(=O)N2CC[C@H]2c2nc(-c3ccccc3OC(F)(F)F)no2)c(-n2nccn2)cc1C,6.66
COc1cc(C(=O)N2CC[C@H]2c2nc(-c3ccccc3OC(F)(F)F)no2)c(-n2nccn2)cc1Cl,6.42
COc1cc(C(=O)N2CC[C@H]2c2nnc(-c3ccccc3OC(F)(F)F)[nH]2)c(-n2nccn2)cc1C,6.34
COc1cc(C(=O)N2CC[C@H]2c2nnc(-c3ccccc3OC(F)(F)F)[nH]2)c(-n2nccn2)cc1Cl,6.3
COc1cc(C(=O)N2CC[C@H]2c2noc(-c3cccc(Cl)c3C)n2)c(-c2ncccn2)cc1C,6.25
